triple_name,score,triple_incidence,head_rate,tail_rate
Machine_learning	Random_variable,0.831697092,41.0,0.006508255438106,0.0073381672053813
Machine_learning	Polynomial,0.769883549,34.0,0.006508255438106,0.0074255263387787
Machine_learning	Algebra,0.796626596,34.0,0.006508255438106,0.0072944876386826
Machine_learning	Foundations_of_mathematics,0.751109585,32.0,0.006508255438106,0.0073381672053813
Scope_(computer_science)	Uncertainty,0.599573907,21.0,0.0062024984712151,0.00738184677208
Machine_learning	Graph_(mathematics),0.721004157,29.0,0.006508255438106,0.0073381672053813
Scope_(computer_science)	Syntax,0.603718031,21.0,0.0062024984712151,0.0073381672053813
Machine_learning	Conditional_probability,0.729070039,29.0,0.006508255438106,0.0072944876386826
Machine_learning	Semantics,0.750326568,29.0,0.006508255438106,0.0073381672053813
Machine_learning	Bioinformatics_Analysis,0.683236798,24.0,0.006508255438106,0.0022713374683323
Machine_learning	Mathematical_model,0.652162313,22.0,0.006508255438106,0.0073381672053813
Machine_learning	gpt,0.633409682,21.0,0.006508255438106,0.0044116362365685
Scope_(computer_science)	Mathematics,0.658729517,26.0,0.0062024984712151,0.0067703328382982
Machine_learning	Theoretical_computer_science,0.593314347,19.0,0.006508255438106,0.0073381672053813
Machine_learning	Data_visualization_tools,0.56694301,18.0,0.006508255438106,0.0060277802044203
Scope_(computer_science)	Data,0.684656505,29.0,0.0062024984712151,0.0072071285052852
Machine_learning	Computer-Aided_Design_(CAD),0.539103925,16.0,0.006508255438106,0.0058530619376255
Scope_(computer_science)	Computing,0.675435003,30.0,0.0062024984712151,0.0072071285052852
Machine_learning	Geometry,0.502232999,16.0,0.006508255438106,0.0073381672053813
Scope_(computer_science)	Computer_science,0.706350911,31.0,0.0062024984712151,0.0062024984712151
Software_testing	Data_structure,0.893684646,81.0,0.0070324102384904,0.0069013715383943
Software_testing	computer_programs/algorithms,0.860596318,62.0,0.0070324102384904,0.0063772167380099
Software_testing	Variable_(computer_science),0.854810222,60.0,0.0070324102384904,0.0072071285052852
Software_testing	Software_design,0.836235551,51.0,0.0070324102384904,0.0072508080719839
Software_testing	Imperative_programming,0.832515509,46.0,0.0070324102384904,0.0026207740019219
Software_testing	Computational_complexity_theory,0.831402801,42.0,0.0070324102384904,0.006945051105093
Software_testing	Troubleshooting_&_Debugging,0.783033301,41.0,0.0070324102384904,0.0073381672053813
Scope_(computer_science)	Computer,0.865001554,69.0,0.0062024984712151,0.0065956145715034
Data_visualization_tools	System_programming,-8.493387222,1.0,0.0058967415043242,0.0035380449025945
Data_visualization_tools	Numerical_analysis,-7.805963039,1.0,0.0058967415043242,0.0040185201362802
Data_visualization_tools	sklearn,-8.746530533,1.0,0.0058967415043242,0.0062461780379138
Data_visualization_tools	Supervised_Machine_Learning,-8.252373695,1.0,0.0058967415043242,0.0033633266357997
Data_visualization_tools	Data_type,-8.700462341,1.0,0.0058967415043242,0.0059404210710229
Data_visualization_tools	Operating_system,-8.607201576,1.0,0.0058967415043242,0.0050231501703503
Data_visualization_tools	Neural_Network_Architecture,-8.159006119,1.0,0.0058967415043242,0.003319647069101
Data_visualization_tools	Machine_learning,-7.934784889,1.0,0.0058967415043242,0.0020966192015375
Data_visualization_tools	Software_development,-8.297680855,1.0,0.0058967415043242,0.0025334148685245
Data_visualization_tools	ChatGPT,-8.292856216,1.0,0.0058967415043242,0.0055036254040359
Data_visualization_tools	Matrix_(mathematics),-9.239188194,1.0,0.0058967415043242,0.0068140124049969
Data_visualization_tools	Turing_machine,-2.841829538,2.0,0.0058967415043242,0.005066829737049
Data_visualization_tools	Application_programming_interface,-2.784622669,2.0,0.0058967415043242,0.0034506857691971
Data_visualization_tools	Artificial_intelligence,-3.647172451,2.0,0.0058967415043242,0.0029702105355114
Data_visualization_tools	Analysis_of_algorithms,-3.04569912,2.0,0.0058967415043242,0.0046737136367607
Data_visualization_tools	Polymorphism_(computer_science),-3.366579056,2.0,0.0058967415043242,0.0045863545033633
Data_visualization_tools	Transformers,-3.158321381,2.0,0.0058967415043242,0.0051978684371451
Data_visualization_tools	Machine_Learning_Regression,-1.999489466,3.0,0.0058967415043242,0.006508255438106
Data_visualization_tools	Application_software,-1.549973647,3.0,0.0058967415043242,0.0054599458373372
Data_visualization_tools	Probability_Interpretations,-1.680550893,3.0,0.0058967415043242,0.0059841006377216
Data_visualization_tools	Unsupervised_learning,-1.04162693,4.0,0.0058967415043242,0.0031449288023062
Data_visualization_tools	AutoKeras,-1.07737112,4.0,0.0058967415043242,0.0055473049707346
Data_visualization_tools	TensorFlow,-1.35847497,4.0,0.0058967415043242,0.006071459771119
Data_visualization_tools	Xgboost,-0.851949883,5.0,0.0058967415043242,0.0049794706036516
Data_visualization_tools	academic_discipline,-0.757342529,5.0,0.0058967415043242,0.0067266532715995
Data_visualization_tools	Rstudio,-0.619258499,5.0,0.0058967415043242,0.0063335371713112
Data_visualization_tools	Discrete_mathematics,-0.778261375,5.0,0.0058967415043242,0.0071634489385865
Data_visualization_tools	Computational_complexity_theory,-0.347932657,6.0,0.0058967415043242,0.006945051105093
Data_visualization_tools	Probability_theory,-0.330551704,6.0,0.0058967415043242,0.0068576919716956
Data_visualization_tools	Kinematics,-0.344005108,6.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Troubleshooting_&_Debugging,-0.097383227,7.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Calculus,-0.228366988,7.0,0.0058967415043242,0.0071634489385865
Data_visualization_tools	Git_and_GitHub,-0.267934799,7.0,0.0058967415043242,0.0063335371713112
Data_visualization_tools	Mechanical_engineering,-0.406686647,7.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Asymptotic_analysis,0.059069335,8.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Inventor,-0.160849571,8.0,0.0058967415043242,0.0067703328382982
Data_visualization_tools	Theory_of_computation,-0.033899188,8.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Programming_language,0.119311631,8.0,0.0058967415043242,0.0065956145715034
Data_visualization_tools	Relational_model,0.0373106,9.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Elasticsearch,0.162542343,9.0,0.0058967415043242,0.0066392941382021
Data_visualization_tools	R_and_RStudio,0.192790349,9.0,0.0058967415043242,0.0039748405695815
Data_visualization_tools	Recursion,0.005221897,9.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Catia,0.02488842,10.0,0.0058967415043242,0.0060277802044203
Data_visualization_tools	Formal_grammar,0.130804634,10.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Database_transaction,0.143127251,10.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Regular_expression,0.257372952,10.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Computation,0.171202469,10.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Number_theory,0.176487637,10.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Introduction_to_Algorithms,0.124279213,10.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Computer_architecture,0.085128498,10.0,0.0058967415043242,0.0072508080719839
Data_visualization_tools	Communications_protocol,0.237689799,11.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Lock_(computer_science),0.257981214,11.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Abstraction_(computer_science),0.242082249,11.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Theoretical_computer_science,0.225217183,12.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Lexical_analysis,0.269906441,12.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Software_design,0.177780946,12.0,0.0058967415043242,0.0072508080719839
Data_visualization_tools	Modular_arithmetic,0.298062166,12.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Approximation,0.183770498,12.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Robot,0.281413078,12.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	React_(Javascript_Library),0.319602807,12.0,0.0058967415043242,0.0068576919716956
Data_visualization_tools	Syntax,0.276624521,12.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Computational_problem,0.261841297,12.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Image_processing,0.343438069,12.0,0.0058967415043242,0.0072508080719839
Data_visualization_tools	String_(computer_science),0.285856883,12.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Regular_language,0.314583192,13.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Object_(computer_science),0.383229476,13.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Generic_programming,0.364312392,13.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Natural_Language_Toolkit_(NLTK),0.400341804,13.0,0.0058967415043242,0.0071634489385865
Data_visualization_tools	Finite-state_machine,0.359332672,13.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Context-free_language,0.368386122,13.0,0.0058967415043242,0.0072071285052852
Data_visualization_tools	Polynomial,0.23701367,13.0,0.0058967415043242,0.0074255263387787
Data_visualization_tools	High-level_programming_language,0.278177702,13.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Image,0.398416189,13.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Represent_data_visually,0.341328474,13.0,0.0058967415043242,0.0055473049707346
Data_visualization_tools	Computability,0.402028634,13.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Central_processing_unit,0.243987524,13.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Information_security,0.357055737,13.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Problem_solving,0.333051755,13.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Higher-order_function,0.413781915,14.0,0.0058967415043242,0.0074255263387787
Data_visualization_tools	Relational_algebra,0.341998509,14.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Plotly,0.412357262,14.0,0.0058967415043242,0.006071459771119
Data_visualization_tools	Personal_computer,0.386036873,14.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	copyrighted,0.43060238,14.0,0.0058967415043242,0.0070760898051891
Data_visualization_tools	Logic,0.351221289,14.0,0.0058967415043242,0.0072508080719839
Data_visualization_tools	Automata_theory,0.419074567,15.0,0.0058967415043242,0.0074255263387787
Data_visualization_tools	Combinatorics,0.426244036,15.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	basic_statistics,0.41829071,15.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Uncertainty,0.377625211,15.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Mathematical_proof,0.417862765,15.0,0.0058967415043242,0.0074255263387787
Data_visualization_tools	Integer,0.405338033,15.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Mathematical_induction,0.451661766,16.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Data_(computing),0.453684926,16.0,0.0058967415043242,0.0073381672053813
Software_testing	Theory_of_computation,0.764580308,33.0,0.0070324102384904,0.0073381672053813
Data_visualization_tools	Mathematical_model,0.479611278,16.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Shared_memory,0.389380634,16.0,0.0058967415043242,0.0072944876386826
Data_visualization_tools	Conditional_probability,0.379884422,16.0,0.0058967415043242,0.0072944876386826
Software_testing	Object_(computer_science),0.769912004,30.0,0.0070324102384904,0.0072944876386826
Software_testing	Higher-order_function,0.706819185,30.0,0.0070324102384904,0.0074255263387787
Data_visualization_tools	Random_variable,0.477037822,17.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Input/output,0.449203379,17.0,0.0058967415043242,0.00738184677208
Data_visualization_tools	Geometry,0.46918841,17.0,0.0058967415043242,0.0073381672053813
Data_visualization_tools	Natural_language,0.488427835,17.0,0.0058967415043242,0.0072508080719839
Data_visualization_tools	Structured_programming,0.481802716,17.0,0.0058967415043242,0.0072508080719839
Software_testing	Abstract_data_type,0.705533981,28.0,0.0070324102384904,0.00738184677208
Data_visualization_tools	Computing,0.555182722,18.0,0.0058967415043242,0.0072071285052852
Software_testing	Arithmetic,0.711778368,28.0,0.0070324102384904,0.0072071285052852
Software_testing	Polymorphism_(computer_science),0.670769728,26.0,0.0070324102384904,0.0045863545033633
Data_visualization_tools	Arithmetic,0.490319051,19.0,0.0058967415043242,0.0072071285052852
Software_testing	Database_management_system,0.666988068,25.0,0.0070324102384904,0.0034070062024984
Software_testing	Design_pattern_(computer_science),0.711670498,24.0,0.0070324102384904,0.0073381672053813
Software_testing	Kinematics,0.655978759,24.0,0.0070324102384904,0.0073381672053813
Software_testing	Assembly_language,0.629478568,21.0,0.0070324102384904,0.0031449288023062
Software_testing	Scope_(computer_science),0.590814,21.0,0.0070324102384904,0.0072508080719839
Software_testing	Recursion,0.614138269,20.0,0.0070324102384904,0.0072944876386826
Software_testing	Python_(programming_language),0.616498733,20.0,0.0070324102384904,0.0017908622346466
Software_testing	Mechanical_engineering,0.627069759,20.0,0.0070324102384904,0.00738184677208
Software_testing	Artificial_intelligence,0.630667235,19.0,0.0070324102384904,0.0029702105355114
Software_testing	Generic_programming,0.557179424,18.0,0.0070324102384904,0.0073381672053813
Data_visualization_tools	Computer,0.70588625,25.0,0.0058967415043242,0.0065956145715034
Data_visualization_tools	Data,0.657836418,25.0,0.0058967415043242,0.0072071285052852
Software_testing	C_(programming_language),0.561116331,17.0,0.0070324102384904,0.0021839783349349
Software_testing	High-level_programming_language,0.564420896,17.0,0.0070324102384904,0.0072944876386826
Software_testing	Compiler_Construction,0.513385932,15.0,0.0070324102384904,0.0020529396348388
Mathematical_proof	Computer_security,0.880427138,77.0,0.0059841006377216,0.00738184677208
Data_visualization_tools	Mathematics,0.724836965,31.0,0.0058967415043242,0.0067703328382982
Data_visualization_tools	Computer_science,0.749139674,34.0,0.0058967415043242,0.0062024984712151
Mathematical_proof	Modular_arithmetic,0.892864726,66.0,0.0059841006377216,0.0072944876386826
Data_visualization_tools	Computer_programming,0.777288362,38.0,0.0058967415043242,0.0063772167380099
Mathematical_proof	Information_security,0.874162121,63.0,0.0059841006377216,0.0073381672053813
Mathematical_proof	Algebra,0.838672395,55.0,0.0059841006377216,0.0072944876386826
Mathematical_proof	Foundations_of_mathematics,0.826277041,51.0,0.0059841006377216,0.0073381672053813
Mathematical_proof	Polynomial,0.775124431,40.0,0.0059841006377216,0.0074255263387787
academic_discipline	System_programming,-8.87972641,1.0,0.0058093823709268,0.0035380449025945
academic_discipline	Computer_graphics,-8.659781456,1.0,0.0058093823709268,0.0021839783349349
academic_discipline	Relational_database_management_system,-8.868382454,1.0,0.0058093823709268,0.0019655805014414
academic_discipline	Assembly_language,-8.399321556,1.0,0.0058093823709268,0.0031449288023062
academic_discipline	Tableau_Software,-9.184947014,1.0,0.0058093823709268,0.0066392941382021
academic_discipline	Rstudio,-8.263498306,1.0,0.0058093823709268,0.0063335371713112
academic_discipline	Human-computer_interaction,-8.449479103,1.0,0.0058093823709268,0.0057220232375294
academic_discipline	Parsing,-8.311121941,1.0,0.0058093823709268,0.0021402987682362
academic_discipline	Industrial_IoT,-8.356655121,1.0,0.0058093823709268,0.0063335371713112
academic_discipline	Software_development,-8.611621857,1.0,0.0058093823709268,0.0025334148685245
academic_discipline	Unsupervised_learning,-9.326840401,1.0,0.0058093823709268,0.0031449288023062
academic_discipline	AutoKeras,-9.363366127,1.0,0.0058093823709268,0.0055473049707346
academic_discipline	Data_visualization_tools,-8.377286911,1.0,0.0058093823709268,0.0060277802044203
academic_discipline	sklearn,-8.317767143,1.0,0.0058093823709268,0.0062461780379138
academic_discipline	Transformers,-3.042348385,2.0,0.0058093823709268,0.0051978684371451
academic_discipline	TensorFlow,-3.273816109,2.0,0.0058093823709268,0.006071459771119
academic_discipline	ChatGPT,-3.21856451,2.0,0.0058093823709268,0.0055036254040359
academic_discipline	Elasticsearch,-3.741146088,2.0,0.0058093823709268,0.0066392941382021
academic_discipline	Analysis_of_algorithms,-3.280964851,2.0,0.0058093823709268,0.0046737136367607
academic_discipline	Artificial_intelligence,-3.714888573,2.0,0.0058093823709268,0.0029702105355114
academic_discipline	Computer_network,-3.139038086,2.0,0.0058093823709268,0.0038438018694854
academic_discipline	Git_and_GitHub,-2.969026327,2.0,0.0058093823709268,0.0063335371713112
academic_discipline	Inventor,-1.636547407,3.0,0.0058093823709268,0.0067703328382982
academic_discipline	Database_management_system,-1.873112361,3.0,0.0058093823709268,0.0034070062024984
academic_discipline	Parallel_computing,-1.957153638,3.0,0.0058093823709268,0.0020092600681401
academic_discipline	Computer-Aided_Design_(CAD),-1.60847791,3.0,0.0058093823709268,0.0058530619376255
academic_discipline	Numerical_analysis,-1.87011083,3.0,0.0058093823709268,0.0040185201362802
academic_discipline	copyrighted,-1.751021385,3.0,0.0058093823709268,0.0070760898051891
academic_discipline	Randomization,-1.074122429,4.0,0.0058093823709268,0.00738184677208
academic_discipline	Turing_machine,-1.102171421,4.0,0.0058093823709268,0.005066829737049
academic_discipline	Machine_Learning_Regression,-1.201615095,4.0,0.0058093823709268,0.006508255438106
academic_discipline	Markov_process,-1.117716551,4.0,0.0058093823709268,0.0048484319035555
academic_discipline	Control_flow,-1.016642809,4.0,0.0058093823709268,0.0072508080719839
academic_discipline	Probability_theory,-1.203114986,4.0,0.0058093823709268,0.0068576919716956
academic_discipline	Mechanical_engineering,-1.291639328,4.0,0.0058093823709268,0.00738184677208
academic_discipline	Application_software,-0.924605966,4.0,0.0058093823709268,0.0054599458373372
academic_discipline	Troubleshooting_&_Debugging,-1.220015049,4.0,0.0058093823709268,0.0073381672053813
academic_discipline	Calculus,-0.774135399,5.0,0.0058093823709268,0.0071634489385865
academic_discipline	Data_type,-0.478072007,6.0,0.0058093823709268,0.0059404210710229
academic_discipline	Probability_Interpretations,-0.426684856,6.0,0.0058093823709268,0.0059841006377216
academic_discipline	basic_statistics,-0.504930973,6.0,0.0058093823709268,0.0073381672053813
academic_discipline	Matrix_(mathematics),-0.4424963,6.0,0.0058093823709268,0.0068140124049969
academic_discipline	High-level_programming_language,-0.195655823,7.0,0.0058093823709268,0.0072944876386826
academic_discipline	String_(computer_science),-0.271636827,7.0,0.0058093823709268,0.0072944876386826
academic_discipline	React_(Javascript_Library),-0.227988924,7.0,0.0058093823709268,0.0068576919716956
academic_discipline	Higher-order_function,-0.05439043,7.0,0.0058093823709268,0.0074255263387787
academic_discipline	Natural_Language_Toolkit_(NLTK),-0.198258264,7.0,0.0058093823709268,0.0071634489385865
academic_discipline	Theory_of_computation,-0.051327109,8.0,0.0058093823709268,0.0073381672053813
academic_discipline	Scope_(computer_science),0.003764093,8.0,0.0058093823709268,0.0072508080719839
academic_discipline	Expected_value,-0.100927949,8.0,0.0058093823709268,0.0073381672053813
academic_discipline	Data_Science_Methodology,-0.039995074,8.0,0.0058093823709268,0.0066829737049008
academic_discipline	Asymptotic_analysis,-0.126735806,8.0,0.0058093823709268,0.0073381672053813
academic_discipline	Mathematical_proof,-0.198763251,8.0,0.0058093823709268,0.0074255263387787
academic_discipline	linear_algebra,0.130691687,9.0,0.0058093823709268,0.0073381672053813
academic_discipline	Generic_programming,0.165971226,9.0,0.0058093823709268,0.0073381672053813
academic_discipline	Structured_programming,0.059404479,9.0,0.0058093823709268,0.0072508080719839
academic_discipline	Software_design,-0.026567141,9.0,0.0058093823709268,0.0072508080719839
academic_discipline	Kinematics,0.117901134,10.0,0.0058093823709268,0.0073381672053813
academic_discipline	Context-free_language,0.083265686,10.0,0.0058093823709268,0.0072071285052852
academic_discipline	Personal_computer,0.083069897,10.0,0.0058093823709268,0.0073381672053813
academic_discipline	Design_pattern_(computer_science),0.164358902,10.0,0.0058093823709268,0.0073381672053813
academic_discipline	Relational_model,0.238956018,11.0,0.0058093823709268,0.0072944876386826
academic_discipline	Mathematical_model,0.209221406,11.0,0.0058093823709268,0.0073381672053813
academic_discipline	Lexical_analysis,0.229675033,11.0,0.0058093823709268,0.0072944876386826
academic_discipline	Formal_grammar,0.261054212,11.0,0.0058093823709268,0.0072944876386826
academic_discipline	Automata_theory,0.244350274,12.0,0.0058093823709268,0.0074255263387787
academic_discipline	Data_(computing),0.253578583,12.0,0.0058093823709268,0.0073381672053813
academic_discipline	Robot,0.266195854,12.0,0.0058093823709268,0.0073381672053813
academic_discipline	Computer_architecture,0.283677896,12.0,0.0058093823709268,0.0072508080719839
academic_discipline	Modular_arithmetic,0.262122075,12.0,0.0058093823709268,0.0072944876386826
academic_discipline	Syntax,0.330741962,12.0,0.0058093823709268,0.0073381672053813
academic_discipline	Information_security,0.289611499,12.0,0.0058093823709268,0.0073381672053813
academic_discipline	Discrete_mathematics,0.25142773,12.0,0.0058093823709268,0.0071634489385865
academic_discipline	Approximation,0.271387974,12.0,0.0058093823709268,0.00738184677208
academic_discipline	Operating_system,0.394213566,13.0,0.0058093823709268,0.0050231501703503
academic_discipline	Relational_algebra,0.31552058,13.0,0.0058093823709268,0.0073381672053813
academic_discipline	Conditional_probability,0.320166001,13.0,0.0058093823709268,0.0072944876386826
academic_discipline	Unix,0.40338489,14.0,0.0058093823709268,0.0072508080719839
academic_discipline	Problem_solving,0.384807587,14.0,0.0058093823709268,0.0073381672053813
academic_discipline	Image_processing,0.375266824,14.0,0.0058093823709268,0.0072508080719839
academic_discipline	Abstraction_(computer_science),0.432147639,14.0,0.0058093823709268,0.00738184677208
academic_discipline	Abstract_data_type,0.332598209,14.0,0.0058093823709268,0.00738184677208
academic_discipline	Communications_protocol,0.362242222,14.0,0.0058093823709268,0.00738184677208
academic_discipline	Computational_complexity_theory,0.386891842,14.0,0.0058093823709268,0.006945051105093
academic_discipline	Mutual_exclusion,0.4639534,15.0,0.0058093823709268,0.0073381672053813
academic_discipline	Combinatorics,0.449584389,15.0,0.0058093823709268,0.0073381672053813
academic_discipline	Introduction_to_Algorithms,0.360571035,15.0,0.0058093823709268,0.0072944876386826
academic_discipline	Computer_security,0.476369699,15.0,0.0058093823709268,0.00738184677208
academic_discipline	Regular_expression,0.41181221,15.0,0.0058093823709268,0.0072944876386826
academic_discipline	Computer_software,0.53492829,15.0,0.0058093823709268,0.0049794706036516
Mathematical_proof	Probability_theory,0.769149935,37.0,0.0059841006377216,0.0068576919716956
Mathematical_proof	Theoretical_computer_science,0.752699561,36.0,0.0059841006377216,0.0073381672053813
academic_discipline	Object_(computer_science),0.434058368,16.0,0.0058093823709268,0.0072944876386826
academic_discipline	Regular_language,0.469610035,16.0,0.0058093823709268,0.0073381672053813
academic_discipline	Uncertainty,0.498676188,17.0,0.0058093823709268,0.00738184677208
Mathematical_proof	Computational_problem,0.748081764,36.0,0.0059841006377216,0.00738184677208
academic_discipline	Geometry,0.472110377,18.0,0.0058093823709268,0.0073381672053813
Mathematical_proof	Abstraction_(computer_science),0.740515436,35.0,0.0059841006377216,0.00738184677208
Mathematical_proof	Conditional_probability,0.727654053,33.0,0.0059841006377216,0.0072944876386826
Mathematical_proof	Random_variable,0.746078405,33.0,0.0059841006377216,0.0073381672053813
Mathematical_proof	Problem_solving,0.681054392,31.0,0.0059841006377216,0.0073381672053813
Mathematical_proof	Automata_theory,0.674924628,30.0,0.0059841006377216,0.0074255263387787
Mathematical_proof	Calculus,0.732190268,28.0,0.0059841006377216,0.0071634489385865
academic_discipline	Data,0.610325268,21.0,0.0058093823709268,0.0072071285052852
academic_discipline	Integer,0.588586535,21.0,0.0058093823709268,0.0073381672053813
Mathematical_proof	Asymptotic_analysis,0.641885042,28.0,0.0059841006377216,0.0073381672053813
academic_discipline	Natural_language,0.569210009,22.0,0.0058093823709268,0.0072508080719839
academic_discipline	Image,0.596788666,22.0,0.0058093823709268,0.0073381672053813
Mathematical_proof	Arithmetic,0.694816249,28.0,0.0059841006377216,0.0072071285052852
Mathematical_proof	Iterative_method,0.642078693,26.0,0.0059841006377216,0.0073381672053813
Mathematical_proof	Mathematical_induction,0.611078636,23.0,0.0059841006377216,0.00738184677208
Mathematical_proof	Computation,0.560762613,23.0,0.0059841006377216,0.0073381672053813
Mathematical_proof	linear_algebra,0.59208935,22.0,0.0059841006377216,0.0073381672053813
Mathematical_proof	Interface_(computing),0.597091415,22.0,0.0059841006377216,0.0073381672053813
Mathematical_proof	Computability,0.526370276,21.0,0.0059841006377216,0.00738184677208
Mathematical_proof	Introduction_to_Algorithms,0.547581854,21.0,0.0059841006377216,0.0072944876386826
Mathematical_proof	Mathematical_model,0.582465399,21.0,0.0059841006377216,0.0073381672053813
Mathematical_proof	Number_theory,0.533569813,20.0,0.0059841006377216,0.00738184677208
academic_discipline	Input/output,0.65528114,26.0,0.0058093823709268,0.00738184677208
Mathematical_proof	Randomization,0.569335032,20.0,0.0059841006377216,0.00738184677208
Mathematical_proof	computer_programs/algorithms,0.57702117,20.0,0.0059841006377216,0.0063772167380099
academic_discipline	Logic,0.680497306,28.0,0.0058093823709268,0.0072508080719839
Mathematical_proof	Lock_(computer_science),0.539315436,18.0,0.0059841006377216,0.0072944876386826
Mathematical_proof	Computational_complexity_theory,0.525696066,18.0,0.0059841006377216,0.006945051105093
academic_discipline	Computing,0.772988749,40.0,0.0058093823709268,0.0072071285052852
academic_discipline	Mathematics,0.808340446,46.0,0.0058093823709268,0.0067703328382982
Mathematical_proof	Discrete_mathematics,0.5432326,18.0,0.0059841006377216,0.0071634489385865
academic_discipline	Computer_programming,0.836275853,52.0,0.0058093823709268,0.0063772167380099
academic_discipline	Computer,0.890663453,67.0,0.0058093823709268,0.0065956145715034
academic_discipline	field_of_study,0.890500438,71.0,0.0058093823709268,0.0067266532715995
academic_discipline	Computer_science,0.901476581,77.0,0.0058093823709268,0.0062024984712151
Eigenvalues_and_eigenvectors	Random_variable,0.943326526,100.0,0.0008735913339739,0.0073381672053813
Computer	Rstudio,-9.992359161,1.0,0.0056783436708307,0.0063335371713112
Computer	Formal_grammar,-8.172410011,1.0,0.0056783436708307,0.0072944876386826
Computer	sklearn,-9.070176125,1.0,0.0056783436708307,0.0062461780379138
Computer	Git_and_GitHub,-9.29983139,1.0,0.0056783436708307,0.0063335371713112
Computer	Polymorphism_(computer_science),-9.555304527,1.0,0.0056783436708307,0.0045863545033633
Computer	Tableau_Software,-9.416950226,1.0,0.0056783436708307,0.0066392941382021
Computer	Represent_data_visually,-9.025854111,1.0,0.0056783436708307,0.0055473049707346
Computer	data_compression,-8.673906326,1.0,0.0056783436708307,0.0049357910369529
Computer	Industrial_IoT,-8.944130898,1.0,0.0056783436708307,0.0063335371713112
Computer	R_and_RStudio,-9.190374374,1.0,0.0056783436708307,0.0039748405695815
Computer	Human-computer_interaction,-9.933420181,1.0,0.0056783436708307,0.0057220232375294
Computer	copyrighted,-9.24375248,1.0,0.0056783436708307,0.0070760898051891
Computer	Catia,-8.556407928,1.0,0.0056783436708307,0.0060277802044203
Computer	Artificial_intelligence,-8.852024078,1.0,0.0056783436708307,0.0029702105355114
Computer	Machine_learning,-9.598621368,1.0,0.0056783436708307,0.0020966192015375
Computer	Numerical_analysis,-8.786876678,1.0,0.0056783436708307,0.0040185201362802
Computer	Lexical_analysis,-8.114790916,1.0,0.0056783436708307,0.0072944876386826
Computer	Computer_security,-3.409389019,2.0,0.0056783436708307,0.00738184677208
Computer	Plotly,-3.915899277,2.0,0.0056783436708307,0.006071459771119
Computer	TensorFlow,-4.229783058,2.0,0.0056783436708307,0.006071459771119
Computer	System_programming,-3.514548302,2.0,0.0056783436708307,0.0035380449025945
Computer	Natural_language,-3.679012775,2.0,0.0056783436708307,0.0072508080719839
Computer	Computer-Aided_Design_(CAD),-3.620241642,2.0,0.0056783436708307,0.0058530619376255
Computer	Mathematical_proof,-3.47822094,2.0,0.0056783436708307,0.0074255263387787
Computer	Information_security,-3.656762123,2.0,0.0056783436708307,0.0073381672053813
Computer	Computational_geometry,-3.90900135,2.0,0.0056783436708307,0.0019655805014414
